Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","1980","1980","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","1981","1981","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","1982","1982","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","1983","1983","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","1984","1984","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","1985","1985","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","1986","1986","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","1987","1987","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","1988","1988","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","1989","1989","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","1990","1990","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","1991","1991","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","1992","1992","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","1993","1993","1000 US$","135","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","1994","1994","1000 US$","190","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","1995","1995","1000 US$","56","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","1996","1996","1000 US$","1600","F","FAO estimate"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","1997","1997","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","1998","1998","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","1999","1999","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","2000","2000","1000 US$","1652","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","2001","2001","1000 US$","15","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","2002","2002","1000 US$","70","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","2003","2003","1000 US$","1390","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","2004","2004","1000 US$","26","R","Estimated data using trading partners database"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","2005","2005","1000 US$","899","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","2006","2006","1000 US$","1269","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","2007","2007","1000 US$","1427","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","2008","2008","1000 US$","17203","R","Estimated data using trading partners database"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","2009","2009","1000 US$","18690","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","2010","2010","1000 US$","25128","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","2011","2011","1000 US$","32001","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","2012","2012","1000 US$","5230","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","2013","2013","1000 US$","31660","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","2014","2014","1000 US$","36278","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","2015","2015","1000 US$","51938","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","2016","2016","1000 US$","73540","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","2017","2017","1000 US$","37925","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","862","Alfalfa meal and pellets","2018","2018","1000 US$","31272","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1961","1961","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1962","1962","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1963","1963","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1964","1964","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1965","1965","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1966","1966","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1967","1967","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1968","1968","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1969","1969","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1970","1970","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1971","1971","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1972","1972","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1973","1973","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1974","1974","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1975","1975","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1976","1976","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1977","1977","1000 US$","542","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1978","1978","1000 US$","1687","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1979","1979","1000 US$","2414","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1980","1980","1000 US$","3834","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1981","1981","1000 US$","3356","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1982","1982","1000 US$","4629","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1983","1983","1000 US$","4369","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1984","1984","1000 US$","5848","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1985","1985","1000 US$","3878","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1986","1986","1000 US$","2692","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1987","1987","1000 US$","3446","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1988","1988","1000 US$","3168","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1989","1989","1000 US$","3757","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1990","1990","1000 US$","3843","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1991","1991","1000 US$","3004","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1992","1992","1000 US$","2653","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1993","1993","1000 US$","1457","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1994","1994","1000 US$","2203","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1995","1995","1000 US$","2224","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1996","1996","1000 US$","3906","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1997","1997","1000 US$","2856","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1998","1998","1000 US$","2202","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","1999","1999","1000 US$","2600","*","Unofficial figure"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","2000","2000","1000 US$","2938","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","2001","2001","1000 US$","2897","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","2002","2002","1000 US$","3134","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","2003","2003","1000 US$","3676","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","2004","2004","1000 US$","3090","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","2005","2005","1000 US$","4257","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","2006","2006","1000 US$","7037","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","2007","2007","1000 US$","6636","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","2008","2008","1000 US$","19320","R","Estimated data using trading partners database"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","2009","2009","1000 US$","23340","R","Estimated data using trading partners database"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","2010","2010","1000 US$","13994","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","2011","2011","1000 US$","23452","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","2012","2012","1000 US$","33977","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","2013","2013","1000 US$","40816","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","2014","2014","1000 US$","47188","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","2015","2015","1000 US$","69076","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","2016","2016","1000 US$","39144","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","2017","2017","1000 US$","38252","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","231","Almonds shelled","2018","2018","1000 US$","35800","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","221","Almonds, with shell","2014","2014","1000 US$","14675","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","221","Almonds, with shell","2015","2015","1000 US$","14725","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","221","Almonds, with shell","2016","2016","1000 US$","25140","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","221","Almonds, with shell","2017","2017","1000 US$","35074","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","221","Almonds, with shell","2018","2018","1000 US$","34319","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1961","1961","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1962","1962","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1963","1963","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1964","1964","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1965","1965","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1966","1966","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1967","1967","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1968","1968","1000 US$","82","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1969","1969","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1970","1970","1000 US$","181","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1971","1971","1000 US$","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1972","1972","1000 US$","301","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1973","1973","1000 US$","487","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1974","1974","1000 US$","789","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1975","1975","1000 US$","822","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1976","1976","1000 US$","892","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1977","1977","1000 US$","960","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1978","1978","1000 US$","1917","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1979","1979","1000 US$","2978","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1980","1980","1000 US$","2669","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1981","1981","1000 US$","2865","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1982","1982","1000 US$","4090","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1983","1983","1000 US$","5859","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1984","1984","1000 US$","5571","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1985","1985","1000 US$","3535","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1986","1986","1000 US$","3650","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1987","1987","1000 US$","5447","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1988","1988","1000 US$","5541","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1989","1989","1000 US$","4523","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1990","1990","1000 US$","3311","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1991","1991","1000 US$","3766","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1992","1992","1000 US$","4601","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1993","1993","1000 US$","5574","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1994","1994","1000 US$","4915","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1995","1995","1000 US$","4872","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1996","1996","1000 US$","3870","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1997","1997","1000 US$","6274","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1998","1998","1000 US$","5308","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","1999","1999","1000 US$","800","F","FAO estimate"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","2000","2000","1000 US$","3479","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","2001","2001","1000 US$","5743","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","2002","2002","1000 US$","8916","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","2003","2003","1000 US$","8638","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","2004","2004","1000 US$","4149","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","2005","2005","1000 US$","3482","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","2006","2006","1000 US$","6414","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","2007","2007","1000 US$","8860","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","2008","2008","1000 US$","14618","R","Estimated data using trading partners database"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","2009","2009","1000 US$","5176","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","2010","2010","1000 US$","13839","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","2011","2011","1000 US$","15443","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","2012","2012","1000 US$","9716","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","2013","2013","1000 US$","23001","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","2014","2014","1000 US$","22134","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","2015","2015","1000 US$","25787","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","2016","2016","1000 US$","27281","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","2017","2017","1000 US$","29070","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","711","Anise, badian, fennel, coriander","2018","2018","1000 US$","29627","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1961","1961","1000 US$","765","*","Unofficial figure"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1962","1962","1000 US$","1192","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1963","1963","1000 US$","1215","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1964","1964","1000 US$","1708","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1965","1965","1000 US$","2047","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1966","1966","1000 US$","2475","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1967","1967","1000 US$","3482","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1968","1968","1000 US$","3209","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1969","1969","1000 US$","3460","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1970","1970","1000 US$","2358","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1971","1971","1000 US$","3286","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1972","1972","1000 US$","4266","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1973","1973","1000 US$","5007","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1974","1974","1000 US$","4935","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1975","1975","1000 US$","5818","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1976","1976","1000 US$","8410","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1977","1977","1000 US$","12436","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1978","1978","1000 US$","20996","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1979","1979","1000 US$","35721","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1980","1980","1000 US$","43537","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1981","1981","1000 US$","61237","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1982","1982","1000 US$","59996","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1983","1983","1000 US$","75326","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1984","1984","1000 US$","66444","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1985","1985","1000 US$","38712","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1986","1986","1000 US$","19778","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1987","1987","1000 US$","30158","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1988","1988","1000 US$","62382","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1989","1989","1000 US$","52026","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1990","1990","1000 US$","44657","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1991","1991","1000 US$","51787","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","515","Apples","1992","1992","1000 US$","36039","","Official data"
